grid,county,state,place,gradient
33636.0,Snohomish,WA,"Snohomish County, WA",245.0
33637.0,Chelan,WA,"Chelan County, WA",252.0
33638.0,Chelan,WA,"Chelan County, WA",259.0
33639.0,Chelan,WA,"Chelan County, WA",266.0
33640.0,Okanogan,WA,"Okanogan County, WA",273.0
33641.0,Okanogan,WA,"Okanogan County, WA",280.0
33642.0,Okanogan,WA,"Okanogan County, WA",287.0
33643.0,Okanogan,WA,"Okanogan County, WA",294.0
33644.0,Douglas,WA,"Douglas County, WA",301.0
33645.0,Okanogan,WA,"Okanogan County, WA",308.0
33646.0,Ferry,WA,"Ferry County, WA",315.0
33647.0,Ferry,WA,"Ferry County, WA",322.0
33648.0,Stevens,WA,"Stevens County, WA",329.0
33649.0,Stevens,WA,"Stevens County, WA",336.0
33650.0,Stevens,WA,"Stevens County, WA",343.0
33651.0,Pend Oreille,WA,"Pend Oreille County, WA",350.0
33652.0,Pend Oreille,WA,"Pend Oreille County, WA",357.0
33323.0,Jefferson,WA,"Jefferson County, WA",176.0
33324.0,Jefferson,WA,"Jefferson County, WA",184.0
33325.0,Jefferson,WA,"Jefferson County, WA",192.0
33326.0,Jefferson,WA,"Jefferson County, WA",200.0
33327.0,Clallam,WA,"Clallam County, WA",208.0
33328.0,Clallam,WA,"Clallam County, WA",216.0
33329.0,Jefferson,WA,"Jefferson County, WA",224.0
33332.0,Snohomish,WA,"Snohomish County, WA",248.0
33333.0,Snohomish,WA,"Snohomish County, WA",256.0
33334.0,Snohomish,WA,"Snohomish County, WA",264.0
33335.0,Snohomish,WA,"Snohomish County, WA",272.0
33336.0,Chelan,WA,"Chelan County, WA",280.0
33337.0,Chelan,WA,"Chelan County, WA",288.0
33338.0,Chelan,WA,"Chelan County, WA",296.0
33339.0,Chelan,WA,"Chelan County, WA",304.0
33340.0,Chelan,WA,"Chelan County, WA",312.0
33341.0,Douglas,WA,"Douglas County, WA",320.0
33342.0,Douglas,WA,"Douglas County, WA",328.0
33343.0,Douglas,WA,"Douglas County, WA",336.0
33344.0,Grant,WA,"Grant County, WA",344.0
33345.0,Lincoln,WA,"Lincoln County, WA",352.0
33346.0,Lincoln,WA,"Lincoln County, WA",360.0
33347.0,Ferry,WA,"Ferry County, WA",368.0
33348.0,Stevens,WA,"Stevens County, WA",376.0
33349.0,Stevens,WA,"Stevens County, WA",384.0
33350.0,Stevens,WA,"Stevens County, WA",392.0
33351.0,Spokane,WA,"Spokane County, WA",400.0
33352.0,Spokane,WA,"Spokane County, WA",408.0
33023.0,Jefferson,WA,"Jefferson County, WA",198.0
33024.0,Jefferson,WA,"Jefferson County, WA",207.0
33025.0,Jefferson,WA,"Jefferson County, WA",216.0
33026.0,Jefferson,WA,"Jefferson County, WA",225.0
33027.0,Jefferson,WA,"Jefferson County, WA",234.0
33028.0,Jefferson,WA,"Jefferson County, WA",243.0
33029.0,Kitsap,WA,"Kitsap County, WA",252.0
33030.0,Kitsap,WA,"Kitsap County, WA",261.0
33032.0,King,WA,"King County, WA",279.0
33033.0,King,WA,"King County, WA",288.0
33034.0,King,WA,"King County, WA",297.0
33035.0,King,WA,"King County, WA",306.0
33036.0,King,WA,"King County, WA",315.0
33037.0,Chelan,WA,"Chelan County, WA",324.0
33038.0,Chelan,WA,"Chelan County, WA",333.0
33039.0,Chelan,WA,"Chelan County, WA",342.0
33040.0,Douglas,WA,"Douglas County, WA",351.0
33041.0,Douglas,WA,"Douglas County, WA",360.0
33042.0,Douglas,WA,"Douglas County, WA",369.0
33043.0,Douglas,WA,"Douglas County, WA",378.0
33044.0,Grant,WA,"Grant County, WA",387.0
33045.0,Lincoln,WA,"Lincoln County, WA",396.0
33046.0,Lincoln,WA,"Lincoln County, WA",405.0
33047.0,Lincoln,WA,"Lincoln County, WA",414.0
33048.0,Lincoln,WA,"Lincoln County, WA",423.0
33049.0,Lincoln,WA,"Lincoln County, WA",432.0
33050.0,Spokane,WA,"Spokane County, WA",441.0
33051.0,Spokane,WA,"Spokane County, WA",450.0
33052.0,Spokane,WA,"Spokane County, WA",459.0
32724.0,Grays Harbor,WA,"Grays Harbor County, WA",230.0
32725.0,Grays Harbor,WA,"Grays Harbor County, WA",240.0
32726.0,Grays Harbor,WA,"Grays Harbor County, WA",250.0
32727.0,Mason,WA,"Mason County, WA",260.0
32729.0,Mason,WA,"Mason County, WA",280.0
32730.0,Pierce,WA,"Pierce County, WA",290.0
32732.0,King,WA,"King County, WA",310.0
32733.0,King,WA,"King County, WA",320.0
32734.0,King,WA,"King County, WA",330.0
32735.0,Kittitas,WA,"Kittitas County, WA",340.0
32736.0,Kittitas,WA,"Kittitas County, WA",350.0
32737.0,Kittitas,WA,"Kittitas County, WA",360.0
32738.0,Chelan,WA,"Chelan County, WA",370.0
32739.0,Chelan,WA,"Chelan County, WA",380.0
32740.0,Douglas,WA,"Douglas County, WA",390.0
32741.0,Grant,WA,"Grant County, WA",400.0
32742.0,Grant,WA,"Grant County, WA",410.0
32743.0,Grant,WA,"Grant County, WA",420.0
32744.0,Grant,WA,"Grant County, WA",430.0
32745.0,Lincoln,WA,"Lincoln County, WA",440.0
32746.0,Lincoln,WA,"Lincoln County, WA",450.0
32747.0,Lincoln,WA,"Lincoln County, WA",460.0
32748.0,Lincoln,WA,"Lincoln County, WA",470.0
32749.0,Lincoln,WA,"Lincoln County, WA",480.0
32750.0,Spokane,WA,"Spokane County, WA",490.0
32751.0,Spokane,WA,"Spokane County, WA",500.0
32752.0,Spokane,WA,"Spokane County, WA",510.0
32424.0,Grays Harbor,WA,"Grays Harbor County, WA",253.0
32425.0,Grays Harbor,WA,"Grays Harbor County, WA",264.0
32426.0,Grays Harbor,WA,"Grays Harbor County, WA",275.0
32427.0,Mason,WA,"Mason County, WA",286.0
32428.0,Mason,WA,"Mason County, WA",297.0
32429.0,Thurston,WA,"Thurston County, WA",308.0
32430.0,Pierce,WA,"Pierce County, WA",319.0
32431.0,Pierce,WA,"Pierce County, WA",330.0
32432.0,Pierce,WA,"Pierce County, WA",341.0
32433.0,Pierce,WA,"Pierce County, WA",352.0
32434.0,Pierce,WA,"Pierce County, WA",363.0
32435.0,Kittitas,WA,"Kittitas County, WA",374.0
32436.0,Kittitas,WA,"Kittitas County, WA",385.0
32437.0,Kittitas,WA,"Kittitas County, WA",396.0
32438.0,Kittitas,WA,"Kittitas County, WA",407.0
32439.0,Kittitas,WA,"Kittitas County, WA",418.0
32440.0,Kittitas,WA,"Kittitas County, WA",429.0
32441.0,Grant,WA,"Grant County, WA",440.0
32442.0,Grant,WA,"Grant County, WA",451.0
32443.0,Grant,WA,"Grant County, WA",462.0
32444.0,Grant,WA,"Grant County, WA",473.0
32445.0,Adams,WA,"Adams County, WA",484.0
32446.0,Adams,WA,"Adams County, WA",495.0
32447.0,Adams,WA,"Adams County, WA",506.0
32448.0,Adams,WA,"Adams County, WA",517.0
32449.0,Whitman,WA,"Whitman County, WA",528.0
32450.0,Whitman,WA,"Whitman County, WA",539.0
32451.0,Whitman,WA,"Whitman County, WA",550.0
32452.0,Whitman,WA,"Whitman County, WA",561.0
32125.0,Grays Harbor,WA,"Grays Harbor County, WA",288.0
32126.0,Grays Harbor,WA,"Grays Harbor County, WA",300.0
32127.0,Grays Harbor,WA,"Grays Harbor County, WA",312.0
32128.0,Thurston,WA,"Thurston County, WA",324.0
32129.0,Thurston,WA,"Thurston County, WA",336.0
32130.0,Thurston,WA,"Thurston County, WA",348.0
32131.0,Pierce,WA,"Pierce County, WA",360.0
32132.0,Pierce,WA,"Pierce County, WA",372.0
32133.0,Pierce,WA,"Pierce County, WA",384.0
32134.0,Pierce,WA,"Pierce County, WA",396.0
32135.0,Yakima,WA,"Yakima County, WA",408.0
32136.0,Yakima,WA,"Yakima County, WA",420.0
32137.0,Yakima,WA,"Yakima County, WA",432.0
32138.0,Kittitas,WA,"Kittitas County, WA",444.0
32139.0,Kittitas,WA,"Kittitas County, WA",456.0
32140.0,Kittitas,WA,"Kittitas County, WA",468.0
32141.0,Grant,WA,"Grant County, WA",480.0
32142.0,Grant,WA,"Grant County, WA",492.0
32143.0,Grant,WA,"Grant County, WA",504.0
32144.0,Adams,WA,"Adams County, WA",516.0
32145.0,Adams,WA,"Adams County, WA",528.0
32146.0,Adams,WA,"Adams County, WA",540.0
32147.0,Adams,WA,"Adams County, WA",552.0
32148.0,Adams,WA,"Adams County, WA",564.0
32149.0,Whitman,WA,"Whitman County, WA",576.0
32150.0,Whitman,WA,"Whitman County, WA",588.0
32151.0,Whitman,WA,"Whitman County, WA",600.0
32152.0,Whitman,WA,"Whitman County, WA",612.0
31825.0,Pacific,WA,"Pacific County, WA",312.0
31826.0,Pacific,WA,"Pacific County, WA",325.0
31827.0,Pacific,WA,"Pacific County, WA",338.0
31828.0,Lewis,WA,"Lewis County, WA",351.0
31829.0,Lewis,WA,"Lewis County, WA",364.0
31830.0,Lewis,WA,"Lewis County, WA",377.0
31831.0,Lewis,WA,"Lewis County, WA",390.0
31832.0,Lewis,WA,"Lewis County, WA",403.0
31833.0,Lewis,WA,"Lewis County, WA",416.0
31834.0,Lewis,WA,"Lewis County, WA",429.0
31835.0,Yakima,WA,"Yakima County, WA",442.0
31836.0,Yakima,WA,"Yakima County, WA",455.0
31837.0,Yakima,WA,"Yakima County, WA",468.0
31838.0,Yakima,WA,"Yakima County, WA",481.0
31839.0,Yakima,WA,"Yakima County, WA",494.0
31840.0,Yakima,WA,"Yakima County, WA",507.0
31841.0,Yakima,WA,"Yakima County, WA",520.0
31842.0,Benton,WA,"Benton County, WA",533.0
31843.0,Franklin,WA,"Franklin County, WA",546.0
31844.0,Franklin,WA,"Franklin County, WA",559.0
31845.0,Franklin,WA,"Franklin County, WA",572.0
31846.0,Franklin,WA,"Franklin County, WA",585.0
31847.0,Franklin,WA,"Franklin County, WA",598.0
31848.0,Whitman,WA,"Whitman County, WA",611.0
31849.0,Whitman,WA,"Whitman County, WA",624.0
31850.0,Garfield,WA,"Garfield County, WA",637.0
31851.0,Whitman,WA,"Whitman County, WA",650.0
31852.0,Whitman,WA,"Whitman County, WA",663.0
31525.0,Pacific,WA,"Pacific County, WA",336.0
31526.0,Wahkiakum,WA,"Wahkiakum County, WA",350.0
31527.0,Wahkiakum,WA,"Wahkiakum County, WA",364.0
31528.0,Cowlitz,WA,"Cowlitz County, WA",378.0
31529.0,Cowlitz,WA,"Cowlitz County, WA",392.0
31530.0,Cowlitz,WA,"Cowlitz County, WA",406.0
31531.0,Cowlitz,WA,"Cowlitz County, WA",420.0
31532.0,Skamania,WA,"Skamania County, WA",434.0
31533.0,Skamania,WA,"Skamania County, WA",448.0
31534.0,Skamania,WA,"Skamania County, WA",462.0
31535.0,Yakima,WA,"Yakima County, WA",476.0
31536.0,Yakima,WA,"Yakima County, WA",490.0
31537.0,Yakima,WA,"Yakima County, WA",504.0
31538.0,Yakima,WA,"Yakima County, WA",518.0
31539.0,Yakima,WA,"Yakima County, WA",532.0
31540.0,Yakima,WA,"Yakima County, WA",546.0
31541.0,Yakima,WA,"Yakima County, WA",560.0
31542.0,Benton,WA,"Benton County, WA",574.0
31543.0,Benton,WA,"Benton County, WA",588.0
31544.0,Franklin,WA,"Franklin County, WA",602.0
31545.0,Franklin,WA,"Franklin County, WA",616.0
31546.0,Walla Walla,WA,"Walla Walla County, WA",630.0
31547.0,Walla Walla,WA,"Walla Walla County, WA",644.0
31548.0,Columbia,WA,"Columbia County, WA",658.0
31549.0,Columbia,WA,"Columbia County, WA",672.0
31550.0,Garfield,WA,"Garfield County, WA",686.0
31551.0,Asotin,WA,"Asotin County, WA",700.0
31552.0,Asotin,WA,"Asotin County, WA",714.0
31229.0,Cowlitz,WA,"Cowlitz County, WA",420.0
31230.0,Cowlitz,WA,"Cowlitz County, WA",435.0
31231.0,Cowlitz,WA,"Cowlitz County, WA",450.0
31232.0,Skamania,WA,"Skamania County, WA",465.0
31233.0,Skamania,WA,"Skamania County, WA",480.0
31234.0,Skamania,WA,"Skamania County, WA",495.0
31235.0,Yakima,WA,"Yakima County, WA",510.0
31236.0,Yakima,WA,"Yakima County, WA",525.0
31237.0,Yakima,WA,"Yakima County, WA",540.0
31238.0,Yakima,WA,"Yakima County, WA",555.0
31239.0,Yakima,WA,"Yakima County, WA",570.0
31240.0,Yakima,WA,"Yakima County, WA",585.0
31241.0,Yakima,WA,"Yakima County, WA",600.0
31242.0,Benton,WA,"Benton County, WA",615.0
31243.0,Benton,WA,"Benton County, WA",630.0
31244.0,Benton,WA,"Benton County, WA",645.0
31245.0,Walla Walla,WA,"Walla Walla County, WA",660.0
31246.0,Walla Walla,WA,"Walla Walla County, WA",675.0
31247.0,Walla Walla,WA,"Walla Walla County, WA",690.0
31248.0,Walla Walla,WA,"Walla Walla County, WA",705.0
31249.0,Columbia,WA,"Columbia County, WA",720.0
31250.0,Columbia,WA,"Columbia County, WA",735.0
31251.0,Asotin,WA,"Asotin County, WA",750.0
31252.0,Asotin,WA,"Asotin County, WA",765.0
30930.0,Clark,WA,"Clark County, WA",464.0
30931.0,Clark,WA,"Clark County, WA",480.0
30932.0,Skamania,WA,"Skamania County, WA",496.0
30933.0,Skamania,WA,"Skamania County, WA",512.0
30934.0,Skamania,WA,"Skamania County, WA",528.0
30935.0,Klickitat,WA,"Klickitat County, WA",544.0
30936.0,Klickitat,WA,"Klickitat County, WA",560.0
30937.0,Klickitat,WA,"Klickitat County, WA",576.0
30938.0,Klickitat,WA,"Klickitat County, WA",592.0
30939.0,Klickitat,WA,"Klickitat County, WA",608.0
30940.0,Klickitat,WA,"Klickitat County, WA",624.0
30941.0,Klickitat,WA,"Klickitat County, WA",640.0
30630.0,Clark,WA,"Clark County, WA",493.0
30631.0,Clark,WA,"Clark County, WA",510.0
30632.0,Skamania,WA,"Skamania County, WA",527.0
30636.0,Klickitat,WA,"Klickitat County, WA",595.0
34553.0,Boundary,ID,"Boundary County, ID",208.0
34554.0,Boundary,ID,"Boundary County, ID",212.0
34555.0,Boundary,ID,"Boundary County, ID",216.0
34556.0,Boundary,ID,"Boundary County, ID",220.0
34253.0,Bonner,ID,"Bonner County, ID",260.0
34254.0,Boundary,ID,"Boundary County, ID",265.0
34255.0,Boundary,ID,"Boundary County, ID",270.0
34256.0,Boundary,ID,"Boundary County, ID",275.0
33953.0,Bonner,ID,"Bonner County, ID",312.0
33954.0,Bonner,ID,"Bonner County, ID",318.0
33955.0,Bonner,ID,"Bonner County, ID",324.0
33956.0,Bonner,ID,"Bonner County, ID",330.0
33653.0,Bonner,ID,"Bonner County, ID",364.0
33654.0,Bonner,ID,"Bonner County, ID",371.0
33655.0,Bonner,ID,"Bonner County, ID",378.0
33656.0,Bonner,ID,"Bonner County, ID",385.0
33353.0,Kootenai,ID,"Kootenai County, ID",416.0
33354.0,Kootenai,ID,"Kootenai County, ID",424.0
33355.0,Kootenai,ID,"Kootenai County, ID",432.0
33356.0,Shoshone,ID,"Shoshone County, ID",440.0
33053.0,Kootenai,ID,"Kootenai County, ID",468.0
33054.0,Kootenai,ID,"Kootenai County, ID",477.0
33055.0,Kootenai,ID,"Kootenai County, ID",486.0
33056.0,Shoshone,ID,"Shoshone County, ID",495.0
33057.0,Shoshone,ID,"Shoshone County, ID",504.0
32753.0,Kootenai,ID,"Kootenai County, ID",520.0
32754.0,Benewah,ID,"Benewah County, ID",530.0
32755.0,Benewah,ID,"Benewah County, ID",540.0
32756.0,Shoshone,ID,"Shoshone County, ID",550.0
32757.0,Shoshone,ID,"Shoshone County, ID",560.0
32758.0,Shoshone,ID,"Shoshone County, ID",570.0
32453.0,Benewah,ID,"Benewah County, ID",572.0
32454.0,Benewah,ID,"Benewah County, ID",583.0
32455.0,Benewah,ID,"Benewah County, ID",594.0
32456.0,Shoshone,ID,"Shoshone County, ID",605.0
32457.0,Shoshone,ID,"Shoshone County, ID",616.0
32458.0,Shoshone,ID,"Shoshone County, ID",627.0
32459.0,Shoshone,ID,"Shoshone County, ID",638.0
32153.0,Latah,ID,"Latah County, ID",624.0
32154.0,Latah,ID,"Latah County, ID",636.0
32155.0,Latah,ID,"Latah County, ID",648.0
32156.0,Clearwater,ID,"Clearwater County, ID",660.0
32157.0,Clearwater,ID,"Clearwater County, ID",672.0
32158.0,Clearwater,ID,"Clearwater County, ID",684.0
32159.0,Clearwater,ID,"Clearwater County, ID",696.0
32160.0,Clearwater,ID,"Clearwater County, ID",708.0
31853.0,Latah,ID,"Latah County, ID",676.0
31854.0,Nez Perce,ID,"Nez Perce County, ID",689.0
31855.0,Clearwater,ID,"Clearwater County, ID",702.0
31856.0,Clearwater,ID,"Clearwater County, ID",715.0
31857.0,Clearwater,ID,"Clearwater County, ID",728.0
31858.0,Clearwater,ID,"Clearwater County, ID",741.0
31859.0,Clearwater,ID,"Clearwater County, ID",754.0
31860.0,Clearwater,ID,"Clearwater County, ID",767.0
31861.0,Clearwater,ID,"Clearwater County, ID",780.0
31862.0,Idaho,ID,"Idaho County, ID",793.0
31863.0,Idaho,ID,"Idaho County, ID",806.0
31553.0,Nez Perce,ID,"Nez Perce County, ID",728.0
31554.0,Nez Perce,ID,"Nez Perce County, ID",742.0
31555.0,Nez Perce,ID,"Nez Perce County, ID",756.0
31556.0,Clearwater,ID,"Clearwater County, ID",770.0
31557.0,Clearwater,ID,"Clearwater County, ID",784.0
31558.0,Idaho,ID,"Idaho County, ID",798.0
31559.0,Idaho,ID,"Idaho County, ID",812.0
31560.0,Idaho,ID,"Idaho County, ID",826.0
31561.0,Idaho,ID,"Idaho County, ID",840.0
31562.0,Idaho,ID,"Idaho County, ID",854.0
31253.0,Nez Perce,ID,"Nez Perce County, ID",780.0
31254.0,Lewis,ID,"Lewis County, ID",795.0
31255.0,Idaho,ID,"Idaho County, ID",810.0
31256.0,Idaho,ID,"Idaho County, ID",825.0
31257.0,Idaho,ID,"Idaho County, ID",840.0
31258.0,Idaho,ID,"Idaho County, ID",855.0
31259.0,Idaho,ID,"Idaho County, ID",870.0
31260.0,Idaho,ID,"Idaho County, ID",885.0
31261.0,Idaho,ID,"Idaho County, ID",900.0
31262.0,Idaho,ID,"Idaho County, ID",915.0
30954.0,Idaho,ID,"Idaho County, ID",848.0
30955.0,Idaho,ID,"Idaho County, ID",864.0
30956.0,Idaho,ID,"Idaho County, ID",880.0
30957.0,Idaho,ID,"Idaho County, ID",896.0
30958.0,Idaho,ID,"Idaho County, ID",912.0
30959.0,Idaho,ID,"Idaho County, ID",928.0
30960.0,Idaho,ID,"Idaho County, ID",944.0
30961.0,Idaho,ID,"Idaho County, ID",960.0
30962.0,Idaho,ID,"Idaho County, ID",976.0
30655.0,Idaho,ID,"Idaho County, ID",918.0
30656.0,Idaho,ID,"Idaho County, ID",935.0
30657.0,Idaho,ID,"Idaho County, ID",952.0
30658.0,Idaho,ID,"Idaho County, ID",969.0
30659.0,Idaho,ID,"Idaho County, ID",986.0
30660.0,Idaho,ID,"Idaho County, ID",1003.0
30661.0,Idaho,ID,"Idaho County, ID",1020.0
30662.0,Idaho,ID,"Idaho County, ID",1037.0
30354.0,Idaho,ID,"Idaho County, ID",954.0
30355.0,Idaho,ID,"Idaho County, ID",972.0
30356.0,Idaho,ID,"Idaho County, ID",990.0
30357.0,Idaho,ID,"Idaho County, ID",1008.0
30358.0,Idaho,ID,"Idaho County, ID",1026.0
30359.0,Idaho,ID,"Idaho County, ID",1044.0
30360.0,Idaho,ID,"Idaho County, ID",1062.0
30361.0,Idaho,ID,"Idaho County, ID",1080.0
30362.0,Lemhi,ID,"Lemhi County, ID",1098.0
30363.0,Lemhi,ID,"Lemhi County, ID",1116.0
30364.0,Lemhi,ID,"Lemhi County, ID",1134.0
30365.0,Lemhi,ID,"Lemhi County, ID",1152.0
30054.0,Adams,ID,"Adams County, ID",1007.0
30055.0,Adams,ID,"Adams County, ID",1026.0
30056.0,Valley,ID,"Valley County, ID",1045.0
30057.0,Valley,ID,"Valley County, ID",1064.0
30058.0,Valley,ID,"Valley County, ID",1083.0
30059.0,Valley,ID,"Valley County, ID",1102.0
30060.0,Valley,ID,"Valley County, ID",1121.0
30061.0,Valley,ID,"Valley County, ID",1140.0
30062.0,Lemhi,ID,"Lemhi County, ID",1159.0
30063.0,Lemhi,ID,"Lemhi County, ID",1178.0
30064.0,Lemhi,ID,"Lemhi County, ID",1197.0
30065.0,Lemhi,ID,"Lemhi County, ID",1216.0
30066.0,Lemhi,ID,"Lemhi County, ID",1235.0
29754.0,Adams,ID,"Adams County, ID",1060.0
29755.0,Adams,ID,"Adams County, ID",1080.0
29756.0,Valley,ID,"Valley County, ID",1100.0
29757.0,Valley,ID,"Valley County, ID",1120.0
29758.0,Valley,ID,"Valley County, ID",1140.0
29759.0,Valley,ID,"Valley County, ID",1160.0
29760.0,Valley,ID,"Valley County, ID",1180.0
29761.0,Valley,ID,"Valley County, ID",1200.0
29762.0,Lemhi,ID,"Lemhi County, ID",1220.0
29763.0,Lemhi,ID,"Lemhi County, ID",1240.0
29764.0,Lemhi,ID,"Lemhi County, ID",1260.0
29765.0,Lemhi,ID,"Lemhi County, ID",1280.0
29766.0,Lemhi,ID,"Lemhi County, ID",1300.0
29453.0,Washington,ID,"Washington County, ID",1092.0
29454.0,Washington,ID,"Washington County, ID",1113.0
29455.0,Adams,ID,"Adams County, ID",1134.0
29456.0,Valley,ID,"Valley County, ID",1155.0
29457.0,Valley,ID,"Valley County, ID",1176.0
29458.0,Valley,ID,"Valley County, ID",1197.0
29459.0,Valley,ID,"Valley County, ID",1218.0
29460.0,Custer,ID,"Custer County, ID",1239.0
29461.0,Custer,ID,"Custer County, ID",1260.0
29462.0,Custer,ID,"Custer County, ID",1281.0
29463.0,Custer,ID,"Custer County, ID",1302.0
29464.0,Custer,ID,"Custer County, ID",1323.0
29465.0,Lemhi,ID,"Lemhi County, ID",1344.0
29466.0,Lemhi,ID,"Lemhi County, ID",1365.0
29467.0,Lemhi,ID,"Lemhi County, ID",1386.0
29468.0,Lemhi,ID,"Lemhi County, ID",1407.0
29475.0,Fremont,ID,"Fremont County, ID",1554.0
29152.0,Washington,ID,"Washington County, ID",1122.0
29153.0,Washington,ID,"Washington County, ID",1144.0
29154.0,Washington,ID,"Washington County, ID",1166.0
29155.0,Washington,ID,"Washington County, ID",1188.0
29156.0,Valley,ID,"Valley County, ID",1210.0
29157.0,Valley,ID,"Valley County, ID",1232.0
29158.0,Valley,ID,"Valley County, ID",1254.0
29159.0,Valley,ID,"Valley County, ID",1276.0
29160.0,Custer,ID,"Custer County, ID",1298.0
29161.0,Custer,ID,"Custer County, ID",1320.0
29162.0,Custer,ID,"Custer County, ID",1342.0
29163.0,Custer,ID,"Custer County, ID",1364.0
29164.0,Custer,ID,"Custer County, ID",1386.0
29165.0,Custer,ID,"Custer County, ID",1408.0
29166.0,Custer,ID,"Custer County, ID",1430.0
29167.0,Lemhi,ID,"Lemhi County, ID",1452.0
29168.0,Lemhi,ID,"Lemhi County, ID",1474.0
29169.0,Lemhi,ID,"Lemhi County, ID",1496.0
29170.0,Clark,ID,"Clark County, ID",1518.0
29171.0,Clark,ID,"Clark County, ID",1540.0
29172.0,Clark,ID,"Clark County, ID",1562.0
29173.0,Clark,ID,"Clark County, ID",1584.0
29174.0,Fremont,ID,"Fremont County, ID",1606.0
29175.0,Fremont,ID,"Fremont County, ID",1628.0
29176.0,Fremont,ID,"Fremont County, ID",1650.0
28853.0,Payette,ID,"Payette County, ID",1196.0
28854.0,Payette,ID,"Payette County, ID",1219.0
28855.0,Gem,ID,"Gem County, ID",1242.0
28856.0,Boise,ID,"Boise County, ID",1265.0
28857.0,Boise,ID,"Boise County, ID",1288.0
28858.0,Boise,ID,"Boise County, ID",1311.0
28859.0,Boise,ID,"Boise County, ID",1334.0
28860.0,Boise,ID,"Boise County, ID",1357.0
28861.0,Custer,ID,"Custer County, ID",1380.0
28862.0,Custer,ID,"Custer County, ID",1403.0
28863.0,Custer,ID,"Custer County, ID",1426.0
28864.0,Custer,ID,"Custer County, ID",1449.0
28865.0,Custer,ID,"Custer County, ID",1472.0
28866.0,Custer,ID,"Custer County, ID",1495.0
28867.0,Butte,ID,"Butte County, ID",1518.0
28868.0,Butte,ID,"Butte County, ID",1541.0
28869.0,Clark,ID,"Clark County, ID",1564.0
28870.0,Clark,ID,"Clark County, ID",1587.0
28871.0,Clark,ID,"Clark County, ID",1610.0
28872.0,Clark,ID,"Clark County, ID",1633.0
28873.0,Fremont,ID,"Fremont County, ID",1656.0
28874.0,Fremont,ID,"Fremont County, ID",1679.0
28875.0,Fremont,ID,"Fremont County, ID",1702.0
28876.0,Fremont,ID,"Fremont County, ID",1725.0
28553.0,Payette,ID,"Payette County, ID",1248.0
28554.0,Gem,ID,"Gem County, ID",1272.0
28555.0,Gem,ID,"Gem County, ID",1296.0
28556.0,Boise,ID,"Boise County, ID",1320.0
28557.0,Boise,ID,"Boise County, ID",1344.0
28558.0,Boise,ID,"Boise County, ID",1368.0
28559.0,Elmore,ID,"Elmore County, ID",1392.0
28560.0,Elmore,ID,"Elmore County, ID",1416.0
28561.0,Blaine,ID,"Blaine County, ID",1440.0
28562.0,Blaine,ID,"Blaine County, ID",1464.0
28563.0,Blaine,ID,"Blaine County, ID",1488.0
28564.0,Custer,ID,"Custer County, ID",1512.0
28565.0,Custer,ID,"Custer County, ID",1536.0
28566.0,Custer,ID,"Custer County, ID",1560.0
28567.0,Butte,ID,"Butte County, ID",1584.0
28568.0,Butte,ID,"Butte County, ID",1608.0
28569.0,Butte,ID,"Butte County, ID",1632.0
28570.0,Jefferson,ID,"Jefferson County, ID",1656.0
28571.0,Jefferson,ID,"Jefferson County, ID",1680.0
28572.0,Jefferson,ID,"Jefferson County, ID",1704.0
28573.0,Madison,ID,"Madison County, ID",1728.0
28574.0,Madison,ID,"Madison County, ID",1752.0
28575.0,Teton,ID,"Teton County, ID",1776.0
28576.0,Teton,ID,"Teton County, ID",1800.0
28253.0,Canyon,ID,"Canyon County, ID",1300.0
28254.0,Canyon,ID,"Canyon County, ID",1325.0
28255.0,Ada,ID,"Ada County, ID",1350.0
28256.0,Ada,ID,"Ada County, ID",1375.0
28257.0,Boise,ID,"Boise County, ID",1400.0
