grid,statefp,county,state
16325.0,48.0,Archer,TX
16326.0,48.0,Archer,TX
16327.0,48.0,Clay,TX
16328.0,48.0,Clay,TX
16329.0,48.0,Montague,TX
16330.0,48.0,Montague,TX
16331.0,48.0,Cooke,TX
16332.0,48.0,Cooke,TX
16333.0,48.0,Grayson,TX
16334.0,48.0,Grayson,TX
16335.0,48.0,Fannin,TX
16336.0,48.0,Fannin,TX
16337.0,48.0,Fannin,TX
16338.0,48.0,Lamar,TX
16339.0,48.0,Lamar,TX
16340.0,48.0,Red River,TX
16341.0,48.0,Red River,TX
16342.0,48.0,Bowie,TX
16009.0,48.0,Yoakum,TX
16010.0,48.0,Yoakum,TX
16011.0,48.0,Terry,TX
16012.0,48.0,Terry,TX
16013.0,48.0,Lynn,TX
16014.0,48.0,Lynn,TX
16015.0,48.0,Garza,TX
16016.0,48.0,Garza,TX
16017.0,48.0,Kent,TX
16018.0,48.0,Kent,TX
16019.0,48.0,Stonewall,TX
16020.0,48.0,Stonewall,TX
16021.0,48.0,Haskell,TX
16022.0,48.0,Haskell,TX
16023.0,48.0,Throckmorton,TX
16024.0,48.0,Throckmorton,TX
16025.0,48.0,Young,TX
16026.0,48.0,Young,TX
16027.0,48.0,Jack,TX
16028.0,48.0,Jack,TX
16029.0,48.0,Wise,TX
16030.0,48.0,Wise,TX
16031.0,48.0,Denton,TX
16032.0,48.0,Denton,TX
16033.0,48.0,Denton,TX
16034.0,48.0,Collin,TX
16035.0,48.0,Fannin,TX
16036.0,48.0,Fannin,TX
16037.0,48.0,Hunt,TX
16038.0,48.0,Delta,TX
16039.0,48.0,Delta,TX
16040.0,48.0,Titus,TX
16041.0,48.0,Titus,TX
16042.0,48.0,Bowie,TX
16043.0,48.0,Bowie,TX
16044.0,48.0,Bowie,TX
15709.0,48.0,Yoakum,TX
15710.0,48.0,Yoakum,TX
15711.0,48.0,Terry,TX
15712.0,48.0,Terry,TX
15713.0,48.0,Lynn,TX
15714.0,48.0,Lynn,TX
15715.0,48.0,Garza,TX
15716.0,48.0,Garza,TX
15717.0,48.0,Kent,TX
15718.0,48.0,Kent,TX
15719.0,48.0,Stonewall,TX
15720.0,48.0,Stonewall,TX
15721.0,48.0,Haskell,TX
15722.0,48.0,Haskell,TX
15723.0,48.0,Throckmorton,TX
15724.0,48.0,Throckmorton,TX
15725.0,48.0,Young,TX
15726.0,48.0,Young,TX
15727.0,48.0,Jack,TX
15728.0,48.0,Jack,TX
15729.0,48.0,Wise,TX
15730.0,48.0,Wise,TX
15731.0,48.0,Denton,TX
15732.0,48.0,Denton,TX
15733.0,48.0,Denton,TX
15734.0,48.0,Collin,TX
15735.0,48.0,Collin,TX
15736.0,48.0,Hunt,TX
15737.0,48.0,Hunt,TX
15738.0,48.0,Hopkins,TX
15739.0,48.0,Hopkins,TX
15740.0,48.0,Titus,TX
15741.0,48.0,Titus,TX
15742.0,48.0,Cass,TX
15743.0,48.0,Cass,TX
15744.0,48.0,Cass,TX
15409.0,48.0,Gaines,TX
15410.0,48.0,Gaines,TX
15411.0,48.0,Gaines,TX
15412.0,48.0,Dawson,TX
15413.0,48.0,Dawson,TX
15414.0,48.0,Borden,TX
15415.0,48.0,Borden,TX
15416.0,48.0,Scurry,TX
15417.0,48.0,Scurry,TX
15418.0,48.0,Fisher,TX
15419.0,48.0,Fisher,TX
15420.0,48.0,Jones,TX
15421.0,48.0,Jones,TX
15422.0,48.0,Jones,TX
15423.0,48.0,Shackelford,TX
15424.0,48.0,Shackelford,TX
15425.0,48.0,Stephens,TX
15426.0,48.0,Stephens,TX
15427.0,48.0,Palo Pinto,TX
15428.0,48.0,Palo Pinto,TX
15429.0,48.0,Parker,TX
15430.0,48.0,Parker,TX
15431.0,48.0,Tarrant,TX
15432.0,48.0,Tarrant,TX
15433.0,48.0,Dallas,TX
15434.0,48.0,Dallas,TX
15435.0,48.0,Rockwall,TX
15436.0,48.0,Hunt,TX
15437.0,48.0,Rains,TX
15438.0,48.0,Wood,TX
15439.0,48.0,Wood,TX
15440.0,48.0,Upshur,TX
15441.0,48.0,Upshur,TX
15442.0,48.0,Marion,TX
15443.0,48.0,Marion,TX
15444.0,48.0,Marion,TX
15109.0,48.0,Gaines,TX
15110.0,48.0,Gaines,TX
15111.0,48.0,Gaines,TX
15112.0,48.0,Dawson,TX
15113.0,48.0,Dawson,TX
15114.0,48.0,Borden,TX
15115.0,48.0,Borden,TX
15116.0,48.0,Scurry,TX
15117.0,48.0,Scurry,TX
15118.0,48.0,Fisher,TX
15119.0,48.0,Fisher,TX
15120.0,48.0,Jones,TX
15121.0,48.0,Jones,TX
15122.0,48.0,Jones,TX
15123.0,48.0,Shackelford,TX
15124.0,48.0,Shackelford,TX
15125.0,48.0,Stephens,TX
15126.0,48.0,Stephens,TX
15127.0,48.0,Palo Pinto,TX
15128.0,48.0,Palo Pinto,TX
15129.0,48.0,Parker,TX
15130.0,48.0,Parker,TX
15131.0,48.0,Tarrant,TX
15132.0,48.0,Tarrant,TX
15133.0,48.0,Dallas,TX
15134.0,48.0,Dallas,TX
15135.0,48.0,Kaufman,TX
15136.0,48.0,Kaufman,TX
15137.0,48.0,Van Zandt,TX
15138.0,48.0,Van Zandt,TX
15139.0,48.0,Wood,TX
15140.0,48.0,Upshur,TX
15141.0,48.0,Upshur,TX
15142.0,48.0,Harrison,TX
15143.0,48.0,Harrison,TX
15144.0,48.0,Harrison,TX
14809.0,48.0,Andrews,TX
14810.0,48.0,Andrews,TX
14811.0,48.0,Andrews,TX
14812.0,48.0,Martin,TX
14813.0,48.0,Martin,TX
14814.0,48.0,Howard,TX
14815.0,48.0,Howard,TX
14816.0,48.0,Mitchell,TX
14817.0,48.0,Mitchell,TX
14818.0,48.0,Nolan,TX
14819.0,48.0,Nolan,TX
14820.0,48.0,Taylor,TX
14821.0,48.0,Taylor,TX
14822.0,48.0,Callahan,TX
14823.0,48.0,Callahan,TX
14824.0,48.0,Callahan,TX
14825.0,48.0,Eastland,TX
14826.0,48.0,Eastland,TX
14827.0,48.0,Erath,TX
14828.0,48.0,Erath,TX
14829.0,48.0,Hood,TX
14830.0,48.0,Hood,TX
14831.0,48.0,Johnson,TX
14832.0,48.0,Johnson,TX
14833.0,48.0,Ellis,TX
14834.0,48.0,Ellis,TX
14835.0,48.0,Kaufman,TX
14836.0,48.0,Kaufman,TX
14837.0,48.0,Van Zandt,TX
14838.0,48.0,Van Zandt,TX
14839.0,48.0,Smith,TX
14840.0,48.0,Smith,TX
14841.0,48.0,Gregg,TX
14842.0,48.0,Gregg,TX
14843.0,48.0,Harrison,TX
14844.0,48.0,Panola,TX
14509.0,48.0,Andrews,TX
14510.0,48.0,Andrews,TX
14511.0,48.0,Andrews,TX
14512.0,48.0,Martin,TX
14513.0,48.0,Martin,TX
14514.0,48.0,Howard,TX
14515.0,48.0,Howard,TX
14516.0,48.0,Mitchell,TX
14517.0,48.0,Mitchell,TX
14518.0,48.0,Nolan,TX
14519.0,48.0,Nolan,TX
14520.0,48.0,Taylor,TX
14521.0,48.0,Taylor,TX
14522.0,48.0,Callahan,TX
14523.0,48.0,Callahan,TX
14524.0,48.0,Callahan,TX
14525.0,48.0,Eastland,TX
14526.0,48.0,Comanche,TX
14527.0,48.0,Erath,TX
14528.0,48.0,Erath,TX
14529.0,48.0,Somervell,TX
14530.0,48.0,Bosque,TX
14531.0,48.0,Hill,TX
14532.0,48.0,Hill,TX
14533.0,48.0,Ellis,TX
14534.0,48.0,Navarro,TX
14535.0,48.0,Navarro,TX
14536.0,48.0,Navarro,TX
14537.0,48.0,Henderson,TX
14538.0,48.0,Henderson,TX
14539.0,48.0,Cherokee,TX
14540.0,48.0,Cherokee,TX
14541.0,48.0,Rusk,TX
14542.0,48.0,Rusk,TX
14543.0,48.0,Panola,TX
14544.0,48.0,Panola,TX
14194.0,48.0,El Paso,TX
14195.0,48.0,El Paso,TX
14196.0,48.0,El Paso,TX
14197.0,48.0,Hudspeth,TX
14198.0,48.0,Hudspeth,TX
14199.0,48.0,Hudspeth,TX
14200.0,48.0,Hudspeth,TX
14201.0,48.0,Culberson,TX
14202.0,48.0,Culberson,TX
14203.0,48.0,Culberson,TX
14204.0,48.0,Culberson,TX
14205.0,48.0,Loving,TX
14206.0,48.0,Loving,TX
14207.0,48.0,Loving,TX
14208.0,48.0,Winkler,TX
14209.0,48.0,Winkler,TX
14210.0,48.0,Ector,TX
14211.0,48.0,Ector,TX
14212.0,48.0,Midland,TX
14213.0,48.0,Midland,TX
14214.0,48.0,Glasscock,TX
14215.0,48.0,Glasscock,TX
14216.0,48.0,Sterling,TX
14217.0,48.0,Sterling,TX
14218.0,48.0,Coke,TX
14219.0,48.0,Coke,TX
14220.0,48.0,Runnels,TX
14221.0,48.0,Runnels,TX
14222.0,48.0,Coleman,TX
14223.0,48.0,Coleman,TX
14224.0,48.0,Brown,TX
14225.0,48.0,Brown,TX
14226.0,48.0,Comanche,TX
14227.0,48.0,Comanche,TX
14228.0,48.0,Hamilton,TX
14229.0,48.0,Bosque,TX
14230.0,48.0,Bosque,TX
14231.0,48.0,Hill,TX
14232.0,48.0,Hill,TX
14233.0,48.0,Hill,TX
14234.0,48.0,Navarro,TX
14235.0,48.0,Navarro,TX
14236.0,48.0,Freestone,TX
14237.0,48.0,Anderson,TX
14238.0,48.0,Anderson,TX
14239.0,48.0,Cherokee,TX
14240.0,48.0,Cherokee,TX
14241.0,48.0,Rusk,TX
14242.0,48.0,Rusk,TX
14243.0,48.0,Shelby,TX
14244.0,48.0,Shelby,TX
13896.0,48.0,El Paso,TX
13897.0,48.0,Hudspeth,TX
13898.0,48.0,Hudspeth,TX
13899.0,48.0,Hudspeth,TX
13900.0,48.0,Hudspeth,TX
13901.0,48.0,Culberson,TX
13902.0,48.0,Culberson,TX
13903.0,48.0,Culberson,TX
13904.0,48.0,Culberson,TX
13905.0,48.0,Reeves,TX
13906.0,48.0,Reeves,TX
13907.0,48.0,Ward,TX
13908.0,48.0,Ward,TX
13909.0,48.0,Ward,TX
13910.0,48.0,Crane,TX
13911.0,48.0,Crane,TX
13912.0,48.0,Upton,TX
13913.0,48.0,Upton,TX
13914.0,48.0,Reagan,TX
13915.0,48.0,Reagan,TX
13916.0,48.0,Sterling,TX
13917.0,48.0,Sterling,TX
13918.0,48.0,Tom Green,TX
13919.0,48.0,Tom Green,TX
13920.0,48.0,Runnels,TX
13921.0,48.0,Runnels,TX
13922.0,48.0,Coleman,TX
13923.0,48.0,Coleman,TX
13924.0,48.0,Brown,TX
13925.0,48.0,Brown,TX
13926.0,48.0,Mills,TX
13927.0,48.0,Hamilton,TX
13928.0,48.0,Hamilton,TX
13929.0,48.0,Hamilton,TX
13930.0,48.0,Bosque,TX
13931.0,48.0,McLennan,TX
13932.0,48.0,McLennan,TX
13933.0,48.0,McLennan,TX
13934.0,48.0,Limestone,TX
13935.0,48.0,Freestone,TX
13936.0,48.0,Freestone,TX
13937.0,48.0,Freestone,TX
13938.0,48.0,Anderson,TX
13939.0,48.0,Anderson,TX
13940.0,48.0,Cherokee,TX
13941.0,48.0,Nacogdoches,TX
13942.0,48.0,Nacogdoches,TX
13943.0,48.0,Nacogdoches,TX
13944.0,48.0,Shelby,TX
13945.0,48.0,Shelby,TX
13597.0,48.0,Hudspeth,TX
13598.0,48.0,Hudspeth,TX
13599.0,48.0,Hudspeth,TX
13600.0,48.0,Hudspeth,TX
13601.0,48.0,Culberson,TX
13602.0,48.0,Culberson,TX
13603.0,48.0,Culberson,TX
13604.0,48.0,Culberson,TX
13605.0,48.0,Reeves,TX
13606.0,48.0,Reeves,TX
13607.0,48.0,Reeves,TX
13608.0,48.0,Ward,TX
13609.0,48.0,Ward,TX
13610.0,48.0,Crane,TX
13611.0,48.0,Crane,TX
13612.0,48.0,Upton,TX
13613.0,48.0,Upton,TX
13614.0,48.0,Reagan,TX
13615.0,48.0,Reagan,TX
13616.0,48.0,Irion,TX
13617.0,48.0,Irion,TX
13618.0,48.0,Tom Green,TX
13619.0,48.0,Tom Green,TX
13620.0,48.0,Tom Green,TX
13621.0,48.0,Concho,TX
13622.0,48.0,Concho,TX
13623.0,48.0,McCulloch,TX
13624.0,48.0,McCulloch,TX
13625.0,48.0,San Saba,TX
13626.0,48.0,Mills,TX
13627.0,48.0,Mills,TX
13628.0,48.0,Lampasas,TX
13629.0,48.0,Coryell,TX
13630.0,48.0,Coryell,TX
13631.0,48.0,McLennan,TX
13632.0,48.0,McLennan,TX
13633.0,48.0,Falls,TX
13634.0,48.0,Limestone,TX
13635.0,48.0,Limestone,TX
13636.0,48.0,Leon,TX
13637.0,48.0,Leon,TX
13638.0,48.0,Houston,TX
13639.0,48.0,Houston,TX
13640.0,48.0,Houston,TX
13641.0,48.0,Angelina,TX
13642.0,48.0,Angelina,TX
13643.0,48.0,Nacogdoches,TX
13644.0,48.0,San Augustine,TX
13645.0,48.0,Sabine,TX
13298.0,48.0,Hudspeth,TX
13299.0,48.0,Hudspeth,TX
13300.0,48.0,Hudspeth,TX
13301.0,48.0,Culberson,TX
13302.0,48.0,Culberson,TX
13303.0,48.0,Culberson,TX
13304.0,48.0,Culberson,TX
13305.0,48.0,Reeves,TX
13306.0,48.0,Reeves,TX
13307.0,48.0,Reeves,TX
13308.0,48.0,Pecos,TX
13309.0,48.0,Pecos,TX
13310.0,48.0,Pecos,TX
13311.0,48.0,Crane,TX
13312.0,48.0,Upton,TX
13313.0,48.0,Upton,TX
13314.0,48.0,Reagan,TX
13315.0,48.0,Reagan,TX
13316.0,48.0,Irion,TX
13317.0,48.0,Irion,TX
13318.0,48.0,Tom Green,TX
13319.0,48.0,Tom Green,TX
13320.0,48.0,Tom Green,TX
13321.0,48.0,Concho,TX
13322.0,48.0,Concho,TX
13323.0,48.0,McCulloch,TX
13324.0,48.0,McCulloch,TX
13325.0,48.0,San Saba,TX
13326.0,48.0,San Saba,TX
13327.0,48.0,Lampasas,TX
13328.0,48.0,Lampasas,TX
13329.0,48.0,Coryell,TX
13330.0,48.0,Bell,TX
13331.0,48.0,Bell,TX
13332.0,48.0,Falls,TX
13333.0,48.0,Falls,TX
13334.0,48.0,Robertson,TX
13335.0,48.0,Robertson,TX
13336.0,48.0,Leon,TX
13337.0,48.0,Leon,TX
13338.0,48.0,Houston,TX
13339.0,48.0,Houston,TX
13340.0,48.0,Trinity,TX
13341.0,48.0,Trinity,TX
13342.0,48.0,Angelina,TX
13343.0,48.0,Angelina,TX
13344.0,48.0,San Augustine,TX
13345.0,48.0,Newton,TX
13346.0,48.0,Newton,TX
12999.0,48.0,Hudspeth,TX
13000.0,48.0,Hudspeth,TX
13001.0,48.0,Culberson,TX
13002.0,48.0,Culberson,TX
13003.0,48.0,Jeff Davis,TX
13004.0,48.0,Jeff Davis,TX
13005.0,48.0,Jeff Davis,TX
13006.0,48.0,Reeves,TX
13007.0,48.0,Pecos,TX
13008.0,48.0,Pecos,TX
13009.0,48.0,Pecos,TX
13010.0,48.0,Pecos,TX
13011.0,48.0,Pecos,TX
13012.0,48.0,Pecos,TX
13013.0,48.0,Pecos,TX
13014.0,48.0,Crockett,TX
13015.0,48.0,Crockett,TX
13016.0,48.0,Crockett,TX
13017.0,48.0,Schleicher,TX
13018.0,48.0,Schleicher,TX
13019.0,48.0,Schleicher,TX
13020.0,48.0,Schleicher,TX
13021.0,48.0,Menard,TX
13022.0,48.0,Menard,TX
13023.0,48.0,Mason,TX
13024.0,48.0,Mason,TX
13025.0,48.0,Llano,TX
13026.0,48.0,Llano,TX
13027.0,48.0,Burnet,TX
13028.0,48.0,Burnet,TX
13029.0,48.0,Burnet,TX
13030.0,48.0,Bell,TX
13031.0,48.0,Bell,TX
13032.0,48.0,Milam,TX
13033.0,48.0,Milam,TX
13034.0,48.0,Robertson,TX
13035.0,48.0,Brazos,TX
13036.0,48.0,Madison,TX
13037.0,48.0,Madison,TX
13038.0,48.0,Walker,TX
13039.0,48.0,Trinity,TX
13040.0,48.0,Polk,TX
13041.0,48.0,Polk,TX
13042.0,48.0,Tyler,TX
13043.0,48.0,Tyler,TX
13044.0,48.0,Jasper,TX
13045.0,48.0,Jasper,TX
13046.0,48.0,Newton,TX
12701.0,48.0,Jeff Davis,TX
12702.0,48.0,Jeff Davis,TX
12703.0,48.0,Jeff Davis,TX
12704.0,48.0,Jeff Davis,TX
12705.0,48.0,Jeff Davis,TX
12706.0,48.0,Jeff Davis,TX
12707.0,48.0,Pecos,TX
12708.0,48.0,Pecos,TX
12709.0,48.0,Pecos,TX
12710.0,48.0,Pecos,TX
12711.0,48.0,Pecos,TX
12712.0,48.0,Terrell,TX
12713.0,48.0,Terrell,TX
12714.0,48.0,Crockett,TX
12715.0,48.0,Crockett,TX
12716.0,48.0,Crockett,TX
12717.0,48.0,Sutton,TX
12718.0,48.0,Sutton,TX
12719.0,48.0,Sutton,TX
12720.0,48.0,Sutton,TX
12721.0,48.0,Kimble,TX
12722.0,48.0,Kimble,TX
12723.0,48.0,Mason,TX
12724.0,48.0,Mason,TX
12725.0,48.0,Llano,TX
12726.0,48.0,Llano,TX
12727.0,48.0,Burnet,TX
12728.0,48.0,Burnet,TX
12729.0,48.0,Williamson,TX
12730.0,48.0,Williamson,TX
12731.0,48.0,Williamson,TX
12732.0,48.0,Milam,TX
12733.0,48.0,Milam,TX
12734.0,48.0,Burleson,TX
12735.0,48.0,Brazos,TX
12736.0,48.0,Grimes,TX
12737.0,48.0,Grimes,TX
12738.0,48.0,Walker,TX
12739.0,48.0,Walker,TX
12740.0,48.0,San Jacinto,TX
12741.0,48.0,Polk,TX
12742.0,48.0,Polk,TX
12743.0,48.0,Tyler,TX
12744.0,48.0,Tyler,TX
12745.0,48.0,Newton,TX
12402.0,48.0,Presidio,TX
12403.0,48.0,Presidio,TX
12404.0,48.0,Presidio,TX
12405.0,48.0,Presidio,TX
12406.0,48.0,Brewster,TX
12407.0,48.0,Brewster,TX
12408.0,48.0,Brewster,TX
12409.0,48.0,Pecos,TX
12410.0,48.0,Pecos,TX
12411.0,48.0,Pecos,TX
12412.0,48.0,Terrell,TX
12413.0,48.0,Terrell,TX
12414.0,48.0,Crockett,TX
12415.0,48.0,Crockett,TX
12416.0,48.0,Crockett,TX
12417.0,48.0,Sutton,TX
12418.0,48.0,Sutton,TX
12419.0,48.0,Sutton,TX
12420.0,48.0,Sutton,TX
12421.0,48.0,Kimble,TX
12422.0,48.0,Kimble,TX
12423.0,48.0,Kimble,TX
12424.0,48.0,Gillespie,TX
12425.0,48.0,Gillespie,TX
12426.0,48.0,Gillespie,TX
12427.0,48.0,Blanco,TX
12428.0,48.0,Travis,TX
12429.0,48.0,Travis,TX
12430.0,48.0,Travis,TX
12431.0,48.0,Bastrop,TX
12432.0,48.0,Lee,TX
12433.0,48.0,Lee,TX
12434.0,48.0,Burleson,TX
12435.0,48.0,Burleson,TX
12436.0,48.0,Grimes,TX
12437.0,48.0,Grimes,TX
12438.0,48.0,Montgomery,TX
12439.0,48.0,Montgomery,TX
12440.0,48.0,San Jacinto,TX
12441.0,48.0,Liberty,TX
12442.0,48.0,Hardin,TX
12443.0,48.0,Hardin,TX
12444.0,48.0,Hardin,TX
12445.0,48.0,Newton,TX
12102.0,48.0,Presidio,TX
12103.0,48.0,Presidio,TX
12104.0,48.0,Presidio,TX
12105.0,48.0,Presidio,TX
12106.0,48.0,Brewster,TX
12107.0,48.0,Brewster,TX
12108.0,48.0,Brewster,TX
12109.0,48.0,Brewster,TX
12110.0,48.0,Pecos,TX
12111.0,48.0,Terrell,TX
12112.0,48.0,Terrell,TX
12113.0,48.0,Terrell,TX
12114.0,48.0,Val Verde,TX
12115.0,48.0,Val Verde,TX
12116.0,48.0,Val Verde,TX
12117.0,48.0,Val Verde,TX
12118.0,48.0,Edwards,TX
12119.0,48.0,Edwards,TX
12120.0,48.0,Edwards,TX
12121.0,48.0,Edwards,TX
12122.0,48.0,Kerr,TX
12123.0,48.0,Kerr,TX
12124.0,48.0,Kerr,TX
12125.0,48.0,Kendall,TX
12126.0,48.0,Kendall,TX
12127.0,48.0,Blanco,TX
12128.0,48.0,Hays,TX
12129.0,48.0,Hays,TX
12130.0,48.0,Travis,TX
12131.0,48.0,Bastrop,TX
12132.0,48.0,Bastrop,TX
12133.0,48.0,Lee,TX
12134.0,48.0,Washington,TX
12135.0,48.0,Washington,TX
12136.0,48.0,Waller,TX
12137.0,48.0,Waller,TX
12138.0,48.0,Harris,TX
12139.0,48.0,Montgomery,TX
12140.0,48.0,Harris,TX
12141.0,48.0,Liberty,TX
12142.0,48.0,Liberty,TX
12143.0,48.0,Hardin,TX
12144.0,48.0,Jefferson,TX
12145.0,48.0,Orange,TX
11802.0,48.0,Presidio,TX
11803.0,48.0,Presidio,TX
11804.0,48.0,Presidio,TX
11805.0,48.0,Presidio,TX
11806.0,48.0,Brewster,TX
11807.0,48.0,Brewster,TX
11808.0,48.0,Brewster,TX
11809.0,48.0,Brewster,TX
11810.0,48.0,Brewster,TX
11811.0,48.0,Brewster,TX
11812.0,48.0,Terrell,TX
11813.0,48.0,Terrell,TX
11814.0,48.0,Val Verde,TX
11815.0,48.0,Val Verde,TX
11816.0,48.0,Val Verde,TX
11817.0,48.0,Val Verde,TX
11818.0,48.0,Edwards,TX
11819.0,48.0,Edwards,TX
11820.0,48.0,Edwards,TX
11821.0,48.0,Real,TX
11822.0,48.0,Real,TX
11823.0,48.0,Bandera,TX
11824.0,48.0,Kerr,TX
11825.0,48.0,Kendall,TX
11826.0,48.0,Kendall,TX
11827.0,48.0,Comal,TX
11828.0,48.0,Comal,TX
11829.0,48.0,Caldwell,TX
11830.0,48.0,Caldwell,TX
11831.0,48.0,Bastrop,TX
11832.0,48.0,Fayette,TX
11833.0,48.0,Fayette,TX
11834.0,48.0,Colorado,TX
11835.0,48.0,Austin,TX
11836.0,48.0,Austin,TX
11837.0,48.0,Waller,TX
11838.0,48.0,Harris,TX
11839.0,48.0,Harris,TX
11840.0,48.0,Harris,TX
11841.0,48.0,Chambers,TX
11842.0,48.0,Chambers,TX
11843.0,48.0,Chambers,TX
11844.0,48.0,Jefferson,TX
11845.0,48.0,Jefferson,TX
11503.0,48.0,Presidio,TX
11504.0,48.0,Presidio,TX
11505.0,48.0,Presidio,TX
11506.0,48.0,Brewster,TX
11507.0,48.0,Brewster,TX
11508.0,48.0,Brewster,TX
11509.0,48.0,Brewster,TX
11516.0,48.0,Val Verde,TX
11517.0,48.0,Val Verde,TX
11518.0,48.0,Edwards,TX
11519.0,48.0,Edwards,TX
11520.0,48.0,Edwards,TX
11521.0,48.0,Real,TX
11522.0,48.0,Uvalde,TX
11523.0,48.0,Medina,TX
11524.0,48.0,Bandera,TX
11525.0,48.0,Bandera,TX
11526.0,48.0,Bexar,TX
11527.0,48.0,Bexar,TX
11528.0,48.0,Guadalupe,TX
11529.0,48.0,Guadalupe,TX
11530.0,48.0,Gonzales,TX
11531.0,48.0,Gonzales,TX
11532.0,48.0,Lavaca,TX
11533.0,48.0,Lavaca,TX
11534.0,48.0,Colorado,TX
11535.0,48.0,Colorado,TX
11536.0,48.0,Austin,TX
11537.0,48.0,Fort Bend,TX
11538.0,48.0,Fort Bend,TX
11539.0,48.0,Harris,TX
11540.0,48.0,Harris,TX
11542.0,48.0,Chambers,TX
11543.0,48.0,Chambers,TX
11205.0,48.0,Presidio,TX
11206.0,48.0,Brewster,TX
11207.0,48.0,Brewster,TX
11208.0,48.0,Brewster,TX
11209.0,48.0,Brewster,TX
11217.0,48.0,Val Verde,TX
11218.0,48.0,Kinney,TX
11219.0,48.0,Kinney,TX
11220.0,48.0,Kinney,TX
11221.0,48.0,Uvalde,TX
11222.0,48.0,Uvalde,TX
11223.0,48.0,Medina,TX
11224.0,48.0,Medina,TX
11225.0,48.0,Medina,TX
11226.0,48.0,Bexar,TX
11227.0,48.0,Bexar,TX
11228.0,48.0,Wilson,TX
11229.0,48.0,Wilson,TX
11230.0,48.0,Gonzales,TX
11231.0,48.0,Gonzales,TX
11232.0,48.0,Lavaca,TX
11233.0,48.0,Lavaca,TX
11234.0,48.0,Lavaca,TX
11235.0,48.0,Wharton,TX
11236.0,48.0,Wharton,TX
11237.0,48.0,Fort Bend,TX
11238.0,48.0,Fort Bend,TX
11239.0,48.0,Brazoria,TX
11240.0,48.0,Galveston,TX
11241.0,48.0,Galveston,TX
10907.0,48.0,Brewster,TX
10908.0,48.0,Brewster,TX
10918.0,48.0,Kinney,TX
10919.0,48.0,Kinney,TX
10920.0,48.0,Kinney,TX
10921.0,48.0,Uvalde,TX
10922.0,48.0,Uvalde,TX
10923.0,48.0,Medina,TX
10924.0,48.0,Medina,TX
10925.0,48.0,Medina,TX
10926.0,48.0,Atascosa,TX
10927.0,48.0,Wilson,TX
10928.0,48.0,Wilson,TX
10929.0,48.0,Wilson,TX
10930.0,48.0,Gonzales,TX
10931.0,48.0,DeWitt,TX
10932.0,48.0,DeWitt,TX
10933.0,48.0,Lavaca,TX
10934.0,48.0,Jackson,TX
10935.0,48.0,Wharton,TX
10936.0,48.0,Wharton,TX
10937.0,48.0,Matagorda,TX
10938.0,48.0,Brazoria,TX
10939.0,48.0,Brazoria,TX
10619.0,48.0,Maverick,TX
10620.0,48.0,Maverick,TX
10621.0,48.0,Zavala,TX
10622.0,48.0,Zavala,TX
10623.0,48.0,Frio,TX
10624.0,48.0,Frio,TX
10625.0,48.0,Frio,TX
10626.0,48.0,Atascosa,TX
10627.0,48.0,Atascosa,TX
10628.0,48.0,Karnes,TX
10629.0,48.0,Karnes,TX
10630.0,48.0,DeWitt,TX
10631.0,48.0,Goliad,TX
10632.0,48.0,Victoria,TX
10633.0,48.0,Victoria,TX
10634.0,48.0,Jackson,TX
10635.0,48.0,Jackson,TX
10636.0,48.0,Matagorda,TX
10637.0,48.0,Matagorda,TX
10638.0,48.0,Matagorda,TX
10319.0,48.0,Maverick,TX
10320.0,48.0,Maverick,TX
10321.0,48.0,Dimmit,TX
10322.0,48.0,Dimmit,TX
10323.0,48.0,La Salle,TX
10324.0,48.0,La Salle,TX
10325.0,48.0,La Salle,TX
10326.0,48.0,McMullen,TX
10327.0,48.0,McMullen,TX
10328.0,48.0,Live Oak,TX
10329.0,48.0,Bee,TX
10330.0,48.0,Goliad,TX
10331.0,48.0,Goliad,TX
10332.0,48.0,Victoria,TX
10333.0,48.0,Victoria,TX
10334.0,48.0,Calhoun,TX
10335.0,48.0,Calhoun,TX
10336.0,48.0,Matagorda,TX
10020.0,48.0,Maverick,TX
10021.0,48.0,Dimmit,TX
10022.0,48.0,Dimmit,TX
10023.0,48.0,La Salle,TX
10024.0,48.0,La Salle,TX
10025.0,48.0,La Salle,TX
10026.0,48.0,McMullen,TX
10027.0,48.0,McMullen,TX
10028.0,48.0,Live Oak,TX
10029.0,48.0,Bee,TX
10030.0,48.0,Bee,TX
10031.0,48.0,Refugio,TX
10032.0,48.0,Refugio,TX
10033.0,48.0,Refugio,TX
10034.0,48.0,Calhoun,TX
9721.0,48.0,Webb,TX
9722.0,48.0,Webb,TX
9723.0,48.0,La Salle,TX
9724.0,48.0,La Salle,TX
9725.0,48.0,La Salle,TX
9726.0,48.0,McMullen,TX
9727.0,48.0,McMullen,TX
9728.0,48.0,Live Oak,TX
9729.0,48.0,San Patricio,TX
9730.0,48.0,San Patricio,TX
9731.0,48.0,San Patricio,TX
9733.0,48.0,Aransas,TX
9421.0,48.0,Webb,TX
9422.0,48.0,Webb,TX
9423.0,48.0,Webb,TX
9424.0,48.0,Webb,TX
9425.0,48.0,Webb,TX
9426.0,48.0,Duval,TX
9427.0,48.0,Duval,TX
9428.0,48.0,Jim Wells,TX
9429.0,48.0,Nueces,TX
9430.0,48.0,Nueces,TX
9431.0,48.0,San Patricio,TX
