month,pdsi_d0,pdsi_d1,pdsi_d2,pdsi_d3,pdsi_d4,pdsi_dsci,function,location
1970-01,18.31644109971475,8.411725435455484,0.8496692359045942,0.030345329853735514,0.0,37.81028099775445,Percent Area,Contiguous United States
1970-02,21.61194392183043,11.956059962371791,1.6083024822479821,0.048552527765976815,0.0,50.54318140438187,Percent Area,Contiguous United States
1970-03,21.86684469260181,8.393518237543242,0.9103598956120652,0.018207197912241308,0.0,41.45778964617346,Percent Area,Contiguous United States
1970-04,14.304788493050918,6.384657401225952,0.8860836317290769,0.06675972567821813,0.0,29.999393093402926,Percent Area,Contiguous United States
1970-05,18.571341870486133,7.4952964738726715,1.5658190204527522,0.11531225344419493,0.006069065970747102,38.75098622322025,Percent Area,Contiguous United States
1970-06,20.701584026218363,8.423863567396978,1.8025125933118895,0.16993384718091886,0.0,43.63658432967166,Percent Area,Contiguous United States
1970-07,23.402318383200825,8.04151241123991,2.3487285306791286,0.12745038538568915,0.0,47.041330339260796,Percent Area,Contiguous United States
1970-08,24.883170480063118,13.060629969047763,2.8342538083388966,0.21848637494689568,0.006069065970747102,60.41148267281665,Percent Area,Contiguous United States
1970-09,21.71511804333313,9.90471566425927,2.7674940826606784,0.12138131941494205,0.030345329853735514,50.46428354676215,Percent Area,Contiguous United States
1970-10,17.290768950658496,8.035443345269163,2.0027917703465437,0.06675972567821813,0.0,39.63706985494932,Percent Area,Contiguous United States
1970-11,16.84165806882321,5.838441463858713,1.541542756569764,0.024276263882988407,0.0,33.24027432178188,Percent Area,Contiguous United States
1970-12,16.865934332706196,7.040116526066638,2.1787946834982095,0.2488317048006312,0.0,38.47787825453663,Percent Area,Contiguous United States
1971-01,17.824846756084238,10.802937427929841,2.640043697274989,0.33379862839109065,0.012138131941494204,48.74673787704072,Percent Area,Contiguous United States
1971-02,14.790313770710686,11.792195181161619,2.1727256175274623,0.07889785761971232,0.0,45.208472416095155,Percent Area,Contiguous United States
1971-03,11.682951993688171,13.315530739819142,6.311828609576986,0.534077805425745,0.006069065970747102,59.416155853614136,Percent Area,Contiguous United States
1971-04,16.259027735631488,14.420100746495116,7.137221581598592,1.1834678642956848,0.15172664926867754,72.00339867694363,Percent Area,Contiguous United States
1971-05,14.505067670085575,11.294531771560356,7.780542574497786,1.723614735692177,0.41269648601080294,69.39370030952236,Percent Area,Contiguous United States
1971-06,17.52746252351763,12.259513260909147,8.660557140256115,2.846391940280391,0.5826303331917219,82.32687989318444,Percent Area,Contiguous United States
1971-07,16.4410997147539,10.69976330642714,7.847302300176002,3.022394853432057,0.7829095102263761,77.38666019299629,Percent Area,Contiguous United States
1971-08,20.992899192814228,12.338411118528859,3.598956120653032,0.9346361594950537,0.08496692359045943,60.62996904776355,Percent Area,Contiguous United States
1971-09,19.111488741882624,12.010681556108514,2.755355950719184,0.2670389027128725,0.006069065970747102,52.49742064696243,Percent Area,Contiguous United States
1971-10,16.14371548218729,9.437397584511743,1.8328579231656248,0.21848637494689568,0.012138131941494204,41.4517205802027,Percent Area,Contiguous United States
1971-11,15.300115312253446,8.824421921466287,2.840322874309644,0.6008375311039631,0.048552527765976815,44.11604054136069,Percent Area,Contiguous United States
1971-12,13.764641621654427,5.395399647994173,1.4019542392425806,0.15779571523942465,0.012138131941494204,29.453177156035686,Percent Area,Contiguous United States
1972-01,14.814590034593675,6.214723554045032,1.547611822540511,0.297384232566608,0.012138131941494204,33.13710020027917,Percent Area,Contiguous United States
1972-02,18.941554894701707,8.005098015415427,1.9117557807853371,0.21241730897614855,0.030345329853735514,41.68841415306184,Percent Area,Contiguous United States
1972-03,19.317836984888025,15.41542756569764,4.885598106451417,1.1834678642956848,0.012138131941494204,69.60004855252777,Percent Area,Contiguous United States
1972-04,15.76743339200097,16.155853614128784,7.471020209989683,2.197001881410451,0.16386478121017176,80.09953268192025,Percent Area,Contiguous United States
